Advertiser URL,Advertiser Category,Program ID,Program Name,Contract Status,Tracking Link,Allows Deep Linking,Payout
https://www.popai.pro,Website Hosting,38580,PopAi,Active,https://01aipteltd.pxf.io/c/7401119/3106551/38580,true,Online Sale: 35%-45%
https://www.popai.pro,Website Hosting,50251,PopAi AI Sheets,Active,https://sheetspopaipro.sjv.io/c/7401119/3834578/50251,true,"Online Sale: 35%-45%
Sign-Up: $0.10"
https://12go.asia/?z=9784174,Transportation,27128,"12Go Asia Pte., Ltd.",Active,https://12goasiapteltd.sjv.io/c/7401119/2134440/27128,true,Online Sale: 100%
https://365datascience.com,Software,11148,365 Data Science Online Program,Active,https://365datascience.pxf.io/c/7401119/774298/11148,true,Completed Purchase: 30%
https://365datascience.com,Learning,19953,365 Financial Analyst,Active,https://365financialanalyst.sjv.io/c/7401119/1716838/19953?subId1=57%25%20OFF%20an%20Annual%20Plan%20for%20365%20Financial%20Analyst,true,completed purchase: 50%
https://8000kicks.com,Shoes,44202,8000Kicks,Active,https://8000kicks.sjv.io/c/7401119/3359384/44202,true,Online Sale: 10%
https://www.absence.io,B2B,26040,absence.io GmbH,Active,https://absenceiogmbh.pxf.io/c/7401119/2076623/26040,true,"Subscription: 20%
Sign up: EUR0.00"
https://www.accio.com/,B2B,44474,ACCIO GLOBAL TECHNOLOGY PTE. LTD,Active,https://accio.sjv.io/c/7401119/3367255/44474,true,"Purchase-PC Client: 20%-30%
Download-PC Client: USD0.00"
www.acebeam.com,Outdoors & Recreation,19551,ACEBEAM Flashlight,Expired,https://acebeamflashlight.sjv.io/c/7401119/1685780/19551,true,Online Sale: 1%
https://adguard.com,Apps,49891,AdGuard VPN,Active,https://adguard.sjv.io/c/7401119/3824000/49891,true,"Renewal: 40%
Upgrade: 40%
Purchase: 40%
Sign Up: USD0.00"
https://adventology.co.uk,Bags & Accessories,47802,Global Trade Rates,Active,https://gtr.pxf.io/c/7401119/3762182/47802,true,Online Sale: £50.00
https://www.aeroband.net,Collectibles & Hobbies,42471,AeroBand,Expired,https://goto.aeroband.net/c/7401119/3282613/42471,true,"Online Sales-ca: 10%
Online Sale: 10%"
https://callsunsolar.com/,Home & Garden,53698,Callsun Solar,Active,https://zoomsunenergylimited.sjv.io/c/7401119/3920421/53698,true,Online Sale: 5%
https://aimer.com/,Women's Apparel,44745,AIMER HONG KONG LIMITED,Active,https://aimerhongkonglimited.pxf.io/c/7401119/3374053/44745,true,Online Sale: 15%
http://www.airalo.com,Mobile Services & Telecommunications,15608,Airalo,Active,https://airalo.pxf.io/c/7401119/1268485/15608,true,"Android App : 10%-15%
iOS App : 10%-15%
Sale: 10%-15%"
http://www.airslate.com,B2B,18108,DocHub,Active,https://dochub.sjv.io/c/7401119/1551532/18108,true,"Renewal: 40%
Subscription: 40%
Trial: $1.00
Signup: $0.00"
https://www.mede.cc,"Credit Cards, Reporting & Repair",47192,mypal.pro,Active,https://mypalpro.pxf.io/c/7401119/3743961/47192,true,"International Transfers: 0.25%
Funds Movement: 0.25%
Card Issuance: USD3.00"
http://www.aitkenspencehotels.com,Accommodations,26910,Aitken Spence Hotels,Active,https://aitkenspencehotels.sjv.io/c/7401119/2120106/26910,true,Online Booking: 6%
https://it.alpinestars.com/,Sports Apparel & Accessories,27754,Alpinestars EMEA,Active,https://alpinestarsde.pxf.io/c/7401119/2166030/27754,true,Online Sale: 8%
https://studioalura.com,Bags & Accessories,48320,Alura Studio,Active,https://alurastudio.pxf.io/c/7401119/3779797/48320,true,Online Sale: 15%
https://www.amigosim.com/,Apps,34019,Amigo eSIM,Active,https://amigoesim.pxf.io/c/7401119/2900873/34019?irck=xyz12,true,Online Sale: 20%
https://amofashionltd.com/,Women's Apparel,34963,Amofashion LTD,Active,https://amofashionltd.pxf.io/c/7401119/2949526/34963,true,Online Sale: 20%
http://amotopart.com,Parts & Accessories,24551,Amotopart Fairing Creator Recruitment,Active,https://autocreatorrecruitment.sjv.io/c/7401119/1995924/24551,true,Online Sale: 10%
https://anta.com/,Sports Apparel & Accessories,54313,DESCENTE SEA,Active,https://descentesea.sjv.io/c/7401119/3940190/54313,true,"my.descente.com: 6%
sg.descente.com: 6%"
https://anta.com/,Sports Apparel & Accessories,54315,FILA SEA,Active,https://filasea.pxf.io/c/7401119/3940260/54315,true,fila.com.sg: 6%
http://www.anticavilla.com/,Accommodations,38583,Anticavilla(MX),Active,https://anticavilla.sjv.io/c/7401119/3106761/38583,true,Online Booking: 4%
https://www.iaohi.com,Consumer Electronics,41025,AOHi,Active,https://aodainternationallimited.pxf.io/c/7401119/3232390/41025,true,Online Sale: 15%-18%
https://joinappex.com,Outdoors & Recreation,47862,FitnessAI,Active,https://goto.fitnessai.com/c/7401119/3764430/47862,false,"Android App: 20%
iOS App: 20%
Subscription Purchase: 20%
Android App: 0%
iOS App: 0%"
https://appsumo.com,Apps,7443,AppSumo,Active,https://appsumo.8odi.net/c/7401119/416948/7443,true,"Product Approval: $50.00
Online Sale: 100%
Product Submission: 0%"
https://onebioshop.com/,,33699,onebioshop,Active,https://aqqasrl.pxf.io/c/7401119/2885419/33699,true,Online Sale: 10%
https://www.aqua-mail.com/,Apps,44822,Aqua Mail Inc,Active,https://aquamailinc.sjv.io/c/7401119/3379088/44822,true,"One Time Purchase: $20.00
iOS - AquaMail: 70%
Paid Subscription: 70%"
https://www.arbaglobal.store,Women's Apparel,54756,ARBAGLOABL LLC,Active,https://arbagloablllc.sjv.io/c/7401119/3953021/54756,true,"Recurring Sales: 20%
Online Sale: 20%"
https://arccaptain.com/,Furniture & Home Decor,52929,Arccaptain,Active,https://arccaptain.pxf.io/c/7401119/3898395/52929,true,Online Sale: 2%
http://www.arenacollection.com/,Accommodations,34996,Arena Collection ,Active,https://arenacollection.sjv.io/c/7401119/2951229/34996,true,Online Booking: 4%
http://hotelarenalspring.com/,Accommodations,43843,Arenal Springs Resort & Spa(GLOBAL),Active,https://arenalspringsresortspa.pxf.io/c/7401119/3326422/43843,true,Online Booking: 4%
http://www.arkudadigital.com,Apps,5172,Arkuda Digital,Active,https://arkmc.pxf.io/c/7401119/348881/5172,true,Media Streaming Apps: 0.01%
https://www.ArtemisAds.com,Pet Supplies,45738,Fragralley - Amazon Seller - US,Active,https://fragralleyamazonsellerus.sjv.io/c/7401119/3415945/45738,true,Online Sale: 35%
https://artlist.io,Creative Digital Assets,41474,Artlist,Active,https://artlist.pxf.io/c/7401119/3257033/41474,true,"Initial Subscription: USD30.00-USD80.00
SQL lead: USD20.00
Sign Up: USD0.00"
https://www.artzmiami.com,Bed & Bath,49920,ArtZMiami,Active,https://artzmiami.sjv.io/c/7401119/3824877/49920,true,Online Sale: 15%
http://hotels-attitude.com/en,Accommodations,28921,Attitude Hospitality Management Ltd,Active,https://attitudehospitalitymanagementltd.pxf.io/c/7401119/2231861/28921,true,Online Booking: 6%
http://www.atzavarahotel.com/,Accommodations,36939,Atzavara Hotel & Spa,Active,https://atzavarahotelspa.sjv.io/c/7401119/3040611/36939,true,Online Booking: 4%
https://auraligned.com,Jewelry & Watches,52980,AURALIGN,Expired,https://peakhealthltd.pxf.io/c/7401119/3900610/52980,true,Online Sale: 5%
https://www.avidlove.com,Women's Apparel,36253,AVIDLOVE,Active,https://hongkonglinemartlimited.pxf.io/c/7401119/3008955/36253,true,Online Sale: 10%
http://azulixtapa.com/,Transportation,37574,"Azul Ixtapa Hotels ( MX, UK, FR, ES)",Active,https://azulixtapa.pxf.io/c/7401119/3069053/37574,true,Public Terms : 4%
http://www.azzhoteles.com/en/,Accommodations,34998,Azz Hoteles,Active,https://azzhoteles.pxf.io/c/7401119/2951277/34998,true,Online Booking: 4%
http://b-rent.com/en,Accommodations,47205,"B-rent(IT,ES,EN,FR)",Active,https://brent.sjv.io/c/7401119/3744565/47205,true,Online Booking: 4%
https://polypal.ai/,Apps,54446,PolyPal - AI Live Translator,Active,https://babelfishhongkongcolimited.sjv.io/c/7401119/3944797/54446,true,"Subscribe: 20%
Top-up: 20%
Free trial: USD0.00
Sign-Up: USD0.00"
https://www.timekettle.co,Supplies & Furniture,50041,Timekettle,Active,https://babelfishhongkongcolimited.sjv.io/c/7401119/3827143/50041,true,"Online Sale: 10%
Online Sales - DE: 10%
Online Sales - JP: 10%
Online Sales - ES: 10%"
http://www.baglionihotels.com,Accommodations,51599,Baglioni Hotels by Palace Company(GLOBAL),Active,https://baglionihotelsbypalacecompany.sjv.io/c/7401119/3865383/51599,true,Online Booking: 4%
http://banksiatourist.com.au/,Transportation,48039, Banksia Tourist Park ,Active,https://banksiatouristpark.pxf.io/c/7401119/3769906/48039,true,Online Booking: 6%
https://www.bcengi.com,Internet Service Provider,41060,Bcengi,Active,https://bcengi.sjv.io/c/7401119/3242903/41060,true,"Automated Refill: 15%
Online Purchase: 15%"
http://bdthemes.com,"Themes, Code, Graphics, Video & more",9302,BdThemes Affiliate Program,Active,https://elementpackpro.sjv.io/c/7401119/557329/9302,true,Sales Tracker: 30%
http://en.beachscape.com.mx,Transportation,16708,Beach Scape Kin Ha Villas ( GLOBAL ),Active,https://beachscapekinhavillas.pxf.io/c/7401119/1403200/16708,true,Online Booking: 4%
http://www.beachcomber-hotels.com/en,Accommodations,26319,BeachComber Hotels & Resorts,Active,https://beachcomberhotelsresorts.pxf.io/c/7401119/2090542/26319,true,Online Booking: 6%
http://www.berjayahotel.com/,Accommodations,24503,Berjaya Hospitality Group,Active,https://berjayahotelsresorts.sjv.io/c/7401119/1992609/24503,true,Online Booking: 3%
https://bestchoiceproducts.com,Bed & Bath,33479,Best Choice Products,Active,https://bestchoiceproducts.sjv.io/c/7401119/2873487/33479,true,Online Sale: 10%
https://roam.virginconnect.com/,Accessories & Services,33562,Virgin Connect Roam Travel eSIM,Active,https://roamvirginconnect.pxf.io/c/7401119/2878182/33562,true,Online Sale: 15%
https://www.trybinge.tv,Movie & TV,26155,BINGE Movies & TV,Active,https://bingemoviestv.pxf.io/c/7401119/2083708/26155,true,"Paid Subscription: $8.00
Android app: 0%
ios App BINGE: 0%
Recurring Subscription: 0%
Free Trial Start: $0.00"
https://www.trybinge.tv,Movie & TV,35950,BINGE Movies & TV - Creator,Active,https://bingemoviestv.pxf.io/c/7401119/2994345/35950,true,"Paid Subscription: $8.00
Creator Post: $0.00"
http://www.bitdefender.com,Apps,4466,Bitdefender,Active,https://bitdefender.f9tmep.net/c/7401119/278689/4466,true,"Sale: EUR5.00-EUR40.00,15%-50%"
https://bitgw.com,Loans & Financial Services,53893,BitGW Exchange,Expired,https://bitgwcoltd.pxf.io/c/7401119/3926481/53893,true,"First AMM Trade: $80.00
First Deposit : $20.00
KYC Verified: $5.00-$20.00
Transaction Revenue: 55%
Sign Up: $0.00"
http://bluecypress.com,Sports Apparel & Accessories,54844,Blue Cypress,Active,https://bluecypress.sjv.io/c/7401119/3954241/54844,true,Online Sale: 8%
https://international-sim.com,Internet Service Provider,37373,International SIM by Bouygues Telecom,Active,https://bouyguestelecom.pxf.io/c/7401119/3059189/37373,true,"Online Sale: 10 %
International SIM - iOS: 10 %
International SIM - Android: 10 %
International SIM - iOS: 0 %
International SIM - Android: 0 %"
